ID,Site,Plot,Taxa,T1_Survival,year,Size_x,Disturbance,Site_Plot
515,SL1,1,Goniastrea spp.,1,8 to 9,7.49,ND,SL1_1
519,SL1,1,Goniastrea spp.,1,8 to 9,3.12,ND,SL1_1
521,SL1,1,Goniastrea spp.,1,8 to 9,7.05,ND,SL1_1
536,SL1,1,Goniastrea spp.,1,8 to 9,3.15,ND,SL1_1
538,SL1,1,Goniastrea spp.,1,8 to 9,8.03,ND,SL1_1
540,SL1,1,Goniastrea spp.,1,8 to 9,2.55,ND,SL1_1
542,SL1,1,Goniastrea spp.,1,8 to 9,3.35,ND,SL1_1
544,SL1,1,Goniastrea spp.,1,8 to 9,4.38,ND,SL1_1
549,SL1,1,Goniastrea spp.,1,8 to 9,5.09,ND,SL1_1
550,SL1,1,Goniastrea spp.,1,8 to 9,5.01,ND,SL1_1
551,SL1,1,Goniastrea spp.,1,8 to 9,5.73,ND,SL1_1
554,SL1,1,Goniastrea spp.,1,8 to 9,3.36,ND,SL1_1
555,SL1,1,Goniastrea spp.,1,8 to 9,1.69,ND,SL1_1
560,SL1,1,Goniastrea spp.,1,8 to 9,9.57,ND,SL1_1
566,SL1,1,Goniastrea spp.,1,8 to 9,2.63,ND,SL1_1
570,SL1,1,Goniastrea spp.,1,8 to 9,6.2,ND,SL1_1
571,SL1,1,Goniastrea spp.,1,8 to 9,4.95,ND,SL1_1
573,SL1,1,Goniastrea spp.,1,8 to 9,4.59,ND,SL1_1
576,SL1,1,Goniastrea spp.,1,8 to 9,3.27,ND,SL1_1
577,SL1,1,Goniastrea spp.,1,8 to 9,2.73,ND,SL1_1
578,SL1,1,Goniastrea spp.,1,8 to 9,7.31,ND,SL1_1
579,SL1,1,Goniastrea spp.,1,8 to 9,3.49,ND,SL1_1
580,SL1,1,Goniastrea spp.,1,8 to 9,7.42,ND,SL1_1
581,SL1,1,Goniastrea spp.,1,8 to 9,6.44,ND,SL1_1
585,SL1,1,Goniastrea spp.,1,8 to 9,2.63,ND,SL1_1
586,SL1,1,Goniastrea spp.,1,8 to 9,3.24,ND,SL1_1
587,SL1,1,Goniastrea spp.,1,8 to 9,5.6,ND,SL1_1
590,SL1,1,Goniastrea spp.,1,8 to 9,9.47,ND,SL1_1
599,SL1,1,Goniastrea spp.,1,8 to 9,3.88,ND,SL1_1
600,SL1,1,Goniastrea spp.,1,8 to 9,3.96,ND,SL1_1
601,SL1,1,Goniastrea spp.,1,8 to 9,5.1,ND,SL1_1
602,SL1,1,Goniastrea spp.,1,8 to 9,6.63,ND,SL1_1
638,SL1,1,Goniastrea spp.,1,8 to 9,2.05,ND,SL1_1
639,SL1,1,Goniastrea spp.,1,8 to 9,5.5,ND,SL1_1
641,SL1,1,Goniastrea spp.,1,8 to 9,3.42,ND,SL1_1
645,SL1,1,Goniastrea spp.,1,8 to 9,6.19,ND,SL1_1
670,SL1,1,Goniastrea spp.,0,8 to 9,6.16,ND,SL1_1
672,SL1,1,Goniastrea spp.,0,8 to 9,5.84,ND,SL1_1
838,SL1,2,Goniastrea spp.,1,8 to 9,2.78,ND,SL1_2
850,SL1,2,Goniastrea spp.,1,8 to 9,9.27,ND,SL1_2
851,SL1,2,Goniastrea spp.,1,8 to 9,8.28,ND,SL1_2
855,SL1,2,Goniastrea spp.,1,8 to 9,8.03,ND,SL1_2
856,SL1,2,Goniastrea spp.,1,8 to 9,4.4,ND,SL1_2
879,SL1,2,Goniastrea spp.,1,8 to 9,4.55,ND,SL1_2
890,SL1,2,Goniastrea spp.,1,8 to 9,3.16,ND,SL1_2
892,SL1,2,Goniastrea spp.,1,8 to 9,2.74,ND,SL1_2
894,SL1,2,Goniastrea spp.,1,8 to 9,3.4,ND,SL1_2
895,SL1,2,Goniastrea spp.,1,8 to 9,4.24,ND,SL1_2
902,SL1,2,Goniastrea spp.,1,8 to 9,5.44,ND,SL1_2
914,SL1,2,Goniastrea spp.,1,8 to 9,2.38,ND,SL1_2
918,SL1,2,Goniastrea spp.,1,8 to 9,5.76,ND,SL1_2
927,SL1,2,Goniastrea spp.,1,8 to 9,4.76,ND,SL1_2
941,SL1,2,Goniastrea spp.,1,8 to 9,7.52,ND,SL1_2
945,SL1,2,Goniastrea spp.,1,8 to 9,5.43,ND,SL1_2
946,SL1,2,Goniastrea spp.,1,8 to 9,7.26,ND,SL1_2
951,SL1,2,Goniastrea spp.,1,8 to 9,9.18,ND,SL1_2
954,SL1,2,Goniastrea spp.,1,8 to 9,3.74,ND,SL1_2
965,SL1,2,Goniastrea spp.,1,8 to 9,6.03,ND,SL1_2
966,SL1,2,Goniastrea spp.,1,8 to 9,5.11,ND,SL1_2
972,SL1,2,Goniastrea spp.,1,8 to 9,4.21,ND,SL1_2
973,SL1,2,Goniastrea spp.,1,8 to 9,4.12,ND,SL1_2
982,SL1,2,Goniastrea spp.,1,8 to 9,1.84,ND,SL1_2
984,SL1,2,Goniastrea spp.,1,8 to 9,1.61,ND,SL1_2
989,SL1,2,Goniastrea spp.,1,8 to 9,6.83,ND,SL1_2
995,SL1,2,Goniastrea spp.,1,8 to 9,6.05,ND,SL1_2
1003,SL1,2,Goniastrea spp.,1,8 to 9,9.79,ND,SL1_2
1015,SL1,2,Goniastrea spp.,1,8 to 9,4.2,ND,SL1_2
1024,SL1,2,Goniastrea spp.,1,8 to 9,6.62,ND,SL1_2
1025,SL1,2,Goniastrea spp.,1,8 to 9,5.02,ND,SL1_2
1034,SL1,2,Goniastrea spp.,1,8 to 9,5.68,ND,SL1_2
1040,SL1,2,Goniastrea spp.,1,8 to 9,6.12,ND,SL1_2
1050,SL1,2,Goniastrea spp.,1,8 to 9,6.62,ND,SL1_2
1051,SL1,2,Goniastrea spp.,1,8 to 9,4.03,ND,SL1_2
1052,SL1,2,Goniastrea spp.,1,8 to 9,9.45,ND,SL1_2
1067,SL1,2,Goniastrea spp.,1,8 to 9,9.57,ND,SL1_2
1079,SL1,2,Goniastrea spp.,1,8 to 9,5.08,ND,SL1_2
1091,SL1,2,Goniastrea spp.,1,8 to 9,6.81,ND,SL1_2
1101,SL1,2,Goniastrea spp.,1,8 to 9,4.93,ND,SL1_2
1110,SL1,2,Goniastrea spp.,1,8 to 9,6.39,ND,SL1_2
1245,SL1,2,Goniastrea spp.,1,8 to 9,8.08,ND,SL1_2
1258,SL1,2,Goniastrea spp.,1,8 to 9,4.11,ND,SL1_2
1260,SL1,2,Goniastrea spp.,1,8 to 9,4.08,ND,SL1_2
1269,SL1,2,Goniastrea spp.,1,8 to 9,1.71,ND,SL1_2
1277,SL1,2,Goniastrea spp.,1,8 to 9,3.89,ND,SL1_2
1281,SL1,2,Goniastrea spp.,1,8 to 9,1.93,ND,SL1_2
1284,SL1,2,Goniastrea spp.,1,8 to 9,9.59,ND,SL1_2
1290,SL1,2,Goniastrea spp.,1,8 to 9,4.97,ND,SL1_2
1297,SL1,2,Goniastrea spp.,1,8 to 9,1.98,ND,SL1_2
1310,SL1,2,Goniastrea spp.,1,8 to 9,7.04,ND,SL1_2
1313,SL1,2,Goniastrea spp.,1,8 to 9,5.49,ND,SL1_2
1314,SL1,2,Goniastrea spp.,1,8 to 9,9.23,ND,SL1_2
1315,SL1,2,Goniastrea spp.,1,8 to 9,2.94,ND,SL1_2
1316,SL1,2,Goniastrea spp.,1,8 to 9,6.01,ND,SL1_2
1320,SL1,2,Goniastrea spp.,1,8 to 9,5.04,ND,SL1_2
1321,SL1,2,Goniastrea spp.,1,8 to 9,2.73,ND,SL1_2
1322,SL1,2,Goniastrea spp.,1,8 to 9,9.07,ND,SL1_2
1325,SL1,2,Goniastrea spp.,1,8 to 9,4.25,ND,SL1_2
1327,SL1,2,Goniastrea spp.,1,8 to 9,4.28,ND,SL1_2
1333,SL1,2,Goniastrea spp.,1,8 to 9,2.22,ND,SL1_2
1334,SL1,2,Goniastrea spp.,1,8 to 9,3.3,ND,SL1_2
1336,SL1,2,Goniastrea spp.,1,8 to 9,6.72,ND,SL1_2
1340,SL1,2,Goniastrea spp.,1,8 to 9,8.85,ND,SL1_2
1341,SL1,2,Goniastrea spp.,1,8 to 9,6.43,ND,SL1_2
1342,SL1,2,Goniastrea spp.,1,8 to 9,7.46,ND,SL1_2
1344,SL1,2,Goniastrea spp.,1,8 to 9,9.17,ND,SL1_2
1345,SL1,2,Goniastrea spp.,1,8 to 9,8.94,ND,SL1_2
1363,SL1,2,Goniastrea spp.,1,8 to 9,9.43,ND,SL1_2
1373,SL1,2,Goniastrea spp.,1,8 to 9,5.69,ND,SL1_2
1400,SL1,2,Goniastrea spp.,1,8 to 9,4.88,ND,SL1_2
1404,SL1,2,Goniastrea spp.,1,8 to 9,3.48,ND,SL1_2
1406,SL1,2,Goniastrea spp.,1,8 to 9,6.23,ND,SL1_2
1407,SL1,2,Goniastrea spp.,1,8 to 9,3.43,ND,SL1_2
1412,SL1,2,Goniastrea spp.,1,8 to 9,1.56,ND,SL1_2
1415,SL1,2,Goniastrea spp.,1,8 to 9,5.98,ND,SL1_2
1416,SL1,2,Goniastrea spp.,1,8 to 9,1.83,ND,SL1_2
1417,SL1,2,Goniastrea spp.,0,8 to 9,2.2,ND,SL1_2
1423,SL1,2,Goniastrea spp.,1,8 to 9,5.42,ND,SL1_2
1424,SL1,2,Goniastrea spp.,1,8 to 9,2.12,ND,SL1_2
1427,SL1,2,Goniastrea spp.,1,8 to 9,7.39,ND,SL1_2
1428,SL1,2,Goniastrea spp.,1,8 to 9,3.86,ND,SL1_2
1430,SL1,2,Goniastrea spp.,1,8 to 9,5.48,ND,SL1_2
1433,SL1,2,Goniastrea spp.,1,8 to 9,8.78,ND,SL1_2
1438,SL1,2,Goniastrea spp.,1,8 to 9,7.05,ND,SL1_2
1439,SL1,2,Goniastrea spp.,1,8 to 9,5.99,ND,SL1_2
1440,SL1,2,Goniastrea spp.,1,8 to 9,4.43,ND,SL1_2
1441,SL1,2,Goniastrea spp.,1,8 to 9,7.07,ND,SL1_2
1442,SL1,2,Goniastrea spp.,1,8 to 9,3.27,ND,SL1_2
1443,SL1,2,Goniastrea spp.,1,8 to 9,6.87,ND,SL1_2
1445,SL1,2,Goniastrea spp.,1,8 to 9,4.25,ND,SL1_2
1447,SL1,2,Goniastrea spp.,1,8 to 9,4.24,ND,SL1_2
1448,SL1,2,Goniastrea spp.,1,8 to 9,4.95,ND,SL1_2
1449,SL1,2,Goniastrea spp.,1,8 to 9,3.03,ND,SL1_2
1450,SL1,2,Goniastrea spp.,1,8 to 9,2.7,ND,SL1_2
1451,SL1,2,Goniastrea spp.,1,8 to 9,3.14,ND,SL1_2
1452,SL1,2,Goniastrea spp.,1,8 to 9,4.64,ND,SL1_2
1460,SL1,2,Goniastrea spp.,1,8 to 9,2.48,ND,SL1_2
1464,SL1,2,Goniastrea spp.,1,8 to 9,3.55,ND,SL1_2
1465,SL1,2,Goniastrea spp.,0,8 to 9,4,ND,SL1_2
1466,SL1,2,Goniastrea spp.,0,8 to 9,3.02,ND,SL1_2
1468,SL1,2,Goniastrea spp.,1,8 to 9,3.7,ND,SL1_2
1478,SL1,2,Goniastrea spp.,1,8 to 9,7.15,ND,SL1_2
1482,SL1,2,Goniastrea spp.,1,8 to 9,2.02,ND,SL1_2
1488,SL1,2,Goniastrea spp.,1,8 to 9,2.67,ND,SL1_2
1492,SL1,2,Goniastrea spp.,1,8 to 9,3.13,ND,SL1_2
1496,SL1,2,Goniastrea spp.,1,8 to 9,2.6,ND,SL1_2
1498,SL1,2,Goniastrea spp.,1,8 to 9,8.46,ND,SL1_2
1500,SL1,2,Goniastrea spp.,1,8 to 9,1.3,ND,SL1_2
1502,SL1,2,Goniastrea spp.,1,8 to 9,4.7,ND,SL1_2
1506,SL1,2,Goniastrea spp.,1,8 to 9,2,ND,SL1_2
1507,SL1,2,Goniastrea spp.,1,8 to 9,3.28,ND,SL1_2
1508,SL1,2,Goniastrea spp.,1,8 to 9,3.53,ND,SL1_2
1516,SL1,2,Goniastrea spp.,1,8 to 9,7.48,ND,SL1_2
1685,SL2,1,Goniastrea spp.,1,8 to 9,7.75,ND,SL2_1
1694,SL2,1,Goniastrea spp.,1,8 to 9,2.82,ND,SL2_1
1695,SL2,1,Goniastrea spp.,1,8 to 9,9.02,ND,SL2_1
1697,SL2,1,Goniastrea spp.,1,8 to 9,3.85,ND,SL2_1
1699,SL2,1,Goniastrea spp.,1,8 to 9,5.64,ND,SL2_1
1707,SL2,1,Goniastrea spp.,1,8 to 9,6.46,ND,SL2_1
1716,SL2,1,Goniastrea spp.,1,8 to 9,3.97,ND,SL2_1
1718,SL2,1,Goniastrea spp.,1,8 to 9,2.76,ND,SL2_1
1749,SL2,1,Goniastrea spp.,1,8 to 9,9.71,ND,SL2_1
1751,SL2,1,Goniastrea spp.,1,8 to 9,3.24,ND,SL2_1
1761,SL2,1,Goniastrea spp.,1,8 to 9,5.55,ND,SL2_1
1762,SL2,1,Goniastrea spp.,1,8 to 9,3.5,ND,SL2_1
1763,SL2,1,Goniastrea spp.,1,8 to 9,2.67,ND,SL2_1
1764,SL2,1,Goniastrea spp.,1,8 to 9,3.29,ND,SL2_1
1773,SL2,1,Goniastrea spp.,1,8 to 9,3.47,ND,SL2_1
1779,SL2,1,Goniastrea spp.,1,8 to 9,8.85,ND,SL2_1
1784,SL2,1,Goniastrea spp.,1,8 to 9,6.94,ND,SL2_1
1793,SL2,1,Goniastrea spp.,1,8 to 9,4.04,ND,SL2_1
1797,SL2,1,Goniastrea spp.,1,8 to 9,6.78,ND,SL2_1
1799,SL2,1,Goniastrea spp.,1,8 to 9,3.48,ND,SL2_1
1803,SL2,1,Goniastrea spp.,1,8 to 9,4.32,ND,SL2_1
1808,SL2,1,Goniastrea spp.,1,8 to 9,7.85,ND,SL2_1
1809,SL2,1,Goniastrea spp.,1,8 to 9,5.37,ND,SL2_1
1810,SL2,1,Goniastrea spp.,1,8 to 9,2.26,ND,SL2_1
1823,SL2,1,Goniastrea spp.,1,8 to 9,9.4,ND,SL2_1
1824,SL2,1,Goniastrea spp.,1,8 to 9,4.11,ND,SL2_1
1825,SL2,1,Goniastrea spp.,1,8 to 9,6.59,ND,SL2_1
1826,SL2,1,Goniastrea spp.,1,8 to 9,6.38,ND,SL2_1
1828,SL2,1,Goniastrea spp.,1,8 to 9,8.42,ND,SL2_1
1831,SL2,1,Goniastrea spp.,1,8 to 9,6.55,ND,SL2_1
1832,SL2,1,Goniastrea spp.,1,8 to 9,3.7,ND,SL2_1
1840,SL2,1,Goniastrea spp.,1,8 to 9,2.53,ND,SL2_1
1851,SL2,1,Goniastrea spp.,1,8 to 9,2.93,ND,SL2_1
1873,SL2,1,Goniastrea spp.,1,8 to 9,5.2,ND,SL2_1
1875,SL2,1,Goniastrea spp.,1,8 to 9,6.04,ND,SL2_1
1876,SL2,1,Goniastrea spp.,1,8 to 9,5.97,ND,SL2_1
1877,SL2,1,Goniastrea spp.,1,8 to 9,7.82,ND,SL2_1
1879,SL2,1,Goniastrea spp.,1,8 to 9,8.86,ND,SL2_1
1884,SL2,1,Goniastrea spp.,1,8 to 9,9.57,ND,SL2_1
1893,SL2,1,Goniastrea spp.,1,8 to 9,7.87,ND,SL2_1
1894,SL2,1,Goniastrea spp.,1,8 to 9,8.85,ND,SL2_1
1897,SL2,1,Goniastrea spp.,1,8 to 9,9.05,ND,SL2_1
1993,SL2,1,Goniastrea spp.,1,8 to 9,3.3,ND,SL2_1
1995,SL2,1,Goniastrea spp.,1,8 to 9,6.75,ND,SL2_1
2000,SL2,1,Goniastrea spp.,1,8 to 9,8.55,ND,SL2_1
2001,SL2,1,Goniastrea spp.,1,8 to 9,6.86,ND,SL2_1
2032,SL2,1,Goniastrea spp.,1,8 to 9,2.39,ND,SL2_1
2041,SL2,1,Goniastrea spp.,1,8 to 9,2.8,ND,SL2_1
2047,SL2,1,Goniastrea spp.,1,8 to 9,3.24,ND,SL2_1
2066,SL2,1,Goniastrea spp.,1,8 to 9,3.25,ND,SL2_1
2067,SL2,1,Goniastrea spp.,1,8 to 9,1.61,ND,SL2_1
2072,SL2,1,Goniastrea spp.,1,8 to 9,5.61,ND,SL2_1
2073,SL2,1,Goniastrea spp.,1,8 to 9,6.28,ND,SL2_1
2080,SL2,1,Goniastrea spp.,1,8 to 9,3.1,ND,SL2_1
2081,SL2,1,Goniastrea spp.,1,8 to 9,9.79,ND,SL2_1
2083,SL2,1,Goniastrea spp.,0,8 to 9,4.66,ND,SL2_1
2093,SL2,1,Goniastrea spp.,1,8 to 9,7.42,ND,SL2_1
2094,SL2,1,Goniastrea spp.,1,8 to 9,9.09,ND,SL2_1
2095,SL2,1,Goniastrea spp.,1,8 to 9,5.73,ND,SL2_1
2101,SL2,1,Goniastrea spp.,1,8 to 9,4.46,ND,SL2_1
2153,SL2,1,Goniastrea spp.,1,8 to 9,9.53,ND,SL2_1
2156,SL2,1,Goniastrea spp.,0,8 to 9,4.32,ND,SL2_1
2167,SL2,1,Goniastrea spp.,1,8 to 9,7.35,ND,SL2_1
2172,SL2,1,Goniastrea spp.,1,8 to 9,6.49,ND,SL2_1
2181,SL2,1,Goniastrea spp.,1,8 to 9,2.54,ND,SL2_1
2182,SL2,1,Goniastrea spp.,1,8 to 9,5.36,ND,SL2_1
2185,SL2,1,Goniastrea spp.,0,8 to 9,4.74,ND,SL2_1
2188,SL2,1,Goniastrea spp.,1,8 to 9,6.11,ND,SL2_1
2191,SL2,1,Goniastrea spp.,1,8 to 9,1.85,ND,SL2_1
2192,SL2,1,Goniastrea spp.,0,8 to 9,5.59,ND,SL2_1
2200,SL2,1,Goniastrea spp.,1,8 to 9,3.02,ND,SL2_1
2204,SL2,1,Goniastrea spp.,1,8 to 9,1.92,ND,SL2_1
2209,SL2,1,Goniastrea spp.,1,8 to 9,7.42,ND,SL2_1
2216,SL2,1,Goniastrea spp.,1,8 to 9,4.5,ND,SL2_1
2217,SL2,1,Goniastrea spp.,1,8 to 9,0.96,ND,SL2_1
2218,SL2,1,Goniastrea spp.,1,8 to 9,1.88,ND,SL2_1
2219,SL2,1,Goniastrea spp.,1,8 to 9,4.39,ND,SL2_1
2220,SL2,1,Goniastrea spp.,1,8 to 9,9.5,ND,SL2_1
2221,SL2,1,Goniastrea spp.,1,8 to 9,3.84,ND,SL2_1
2222,SL2,1,Goniastrea spp.,1,8 to 9,5.49,ND,SL2_1
2313,SL2,2,Goniastrea spp.,1,8 to 9,9.21,ND,SL2_2
2314,SL2,2,Goniastrea spp.,1,8 to 9,6.42,ND,SL2_2
2317,SL2,2,Goniastrea spp.,1,8 to 9,8.38,ND,SL2_2
2318,SL2,2,Goniastrea spp.,1,8 to 9,4.92,ND,SL2_2
2328,SL2,2,Goniastrea spp.,1,8 to 9,9.19,ND,SL2_2
2334,SL2,2,Goniastrea spp.,1,8 to 9,7.62,ND,SL2_2
2352,SL2,2,Goniastrea spp.,1,8 to 9,8.51,ND,SL2_2
2363,SL2,2,Goniastrea spp.,1,8 to 9,3.45,ND,SL2_2
2368,SL2,2,Goniastrea spp.,1,8 to 9,2.33,ND,SL2_2
2371,SL2,2,Goniastrea spp.,1,8 to 9,4.24,ND,SL2_2
2373,SL2,2,Goniastrea spp.,1,8 to 9,1.68,ND,SL2_2
2375,SL2,2,Goniastrea spp.,1,8 to 9,7.25,ND,SL2_2
2376,SL2,2,Goniastrea spp.,1,8 to 9,5.15,ND,SL2_2
2377,SL2,2,Goniastrea spp.,1,8 to 9,6.69,ND,SL2_2
2378,SL2,2,Goniastrea spp.,1,8 to 9,8.04,ND,SL2_2
2380,SL2,2,Goniastrea spp.,1,8 to 9,4.36,ND,SL2_2
2383,SL2,2,Goniastrea spp.,1,8 to 9,9.95,ND,SL2_2
2386,SL2,2,Goniastrea spp.,1,8 to 9,6.42,ND,SL2_2
2387,SL2,2,Goniastrea spp.,1,8 to 9,2.69,ND,SL2_2
2388,SL2,2,Goniastrea spp.,1,8 to 9,8.69,ND,SL2_2
2390,SL2,2,Goniastrea spp.,1,8 to 9,9.62,ND,SL2_2
2392,SL2,2,Goniastrea spp.,1,8 to 9,2.75,ND,SL2_2
2393,SL2,2,Goniastrea spp.,1,8 to 9,3.07,ND,SL2_2
2395,SL2,2,Goniastrea spp.,1,8 to 9,5.44,ND,SL2_2
2396,SL2,2,Goniastrea spp.,1,8 to 9,4.36,ND,SL2_2
2397,SL2,2,Goniastrea spp.,1,8 to 9,5.91,ND,SL2_2
2398,SL2,2,Goniastrea spp.,1,8 to 9,6.43,ND,SL2_2
2399,SL2,2,Goniastrea spp.,1,8 to 9,6.06,ND,SL2_2
2408,SL2,2,Goniastrea spp.,1,8 to 9,4.38,ND,SL2_2
2411,SL2,2,Goniastrea spp.,1,8 to 9,3.51,ND,SL2_2
2414,SL2,2,Goniastrea spp.,1,8 to 9,5.25,ND,SL2_2
2417,SL2,2,Goniastrea spp.,1,8 to 9,9.91,ND,SL2_2
2420,SL2,2,Goniastrea spp.,1,8 to 9,5.5,ND,SL2_2
2421,SL2,2,Goniastrea spp.,1,8 to 9,7.55,ND,SL2_2
2428,SL2,2,Goniastrea spp.,1,8 to 9,1.88,ND,SL2_2
2458,SL2,2,Goniastrea spp.,1,8 to 9,2.39,ND,SL2_2
2460,SL2,2,Goniastrea spp.,1,8 to 9,3.99,ND,SL2_2
2477,SL2,2,Goniastrea spp.,1,8 to 9,4.9,ND,SL2_2
2504,SL2,2,Goniastrea spp.,1,8 to 9,5.35,ND,SL2_2
2658,SL2,2,Goniastrea spp.,1,8 to 9,9.65,ND,SL2_2
2660,SL2,2,Goniastrea spp.,1,8 to 9,5.1,ND,SL2_2
2665,SL2,2,Goniastrea spp.,1,8 to 9,3.56,ND,SL2_2
2666,SL2,2,Goniastrea spp.,1,8 to 9,5.1,ND,SL2_2
2672,SL2,2,Goniastrea spp.,1,8 to 9,3.46,ND,SL2_2
2677,SL2,2,Goniastrea spp.,1,8 to 9,7.7,ND,SL2_2
2679,SL2,2,Goniastrea spp.,1,8 to 9,7.89,ND,SL2_2
2726,SL2,2,Goniastrea spp.,1,8 to 9,2.67,ND,SL2_2
2727,SL2,2,Goniastrea spp.,1,8 to 9,3.6,ND,SL2_2
2731,SL2,2,Goniastrea spp.,1,8 to 9,3.83,ND,SL2_2
2732,SL2,2,Goniastrea spp.,1,8 to 9,3.96,ND,SL2_2
2738,SL2,2,Goniastrea spp.,1,8 to 9,4.91,ND,SL2_2
2750,SL2,2,Goniastrea spp.,1,8 to 9,1.87,ND,SL2_2
2754,SL2,2,Goniastrea spp.,1,8 to 9,4.72,ND,SL2_2
2764,SL2,2,Goniastrea spp.,1,8 to 9,3.4,ND,SL2_2
2771,SL2,2,Goniastrea spp.,1,8 to 9,2.73,ND,SL2_2
2778,SL2,2,Goniastrea spp.,1,8 to 9,6.44,ND,SL2_2
2791,SL2,2,Goniastrea spp.,1,8 to 9,6.22,ND,SL2_2
2793,SL2,2,Goniastrea spp.,1,8 to 9,3.57,ND,SL2_2
2794,SL2,2,Goniastrea spp.,1,8 to 9,4.71,ND,SL2_2
2795,SL2,2,Goniastrea spp.,1,8 to 9,2.6,ND,SL2_2
2798,SL2,2,Goniastrea spp.,0,8 to 9,3.85,ND,SL2_2
2801,SL2,2,Goniastrea spp.,1,8 to 9,5.21,ND,SL2_2
2802,SL2,2,Goniastrea spp.,1,8 to 9,9.22,ND,SL2_2
2805,SL2,2,Goniastrea spp.,1,8 to 9,2.77,ND,SL2_2
2806,SL2,2,Goniastrea spp.,1,8 to 9,3.03,ND,SL2_2
2807,SL2,2,Goniastrea spp.,1,8 to 9,8.36,ND,SL2_2
2809,SL2,2,Goniastrea spp.,1,8 to 9,6.68,ND,SL2_2
2812,SL2,2,Goniastrea spp.,1,8 to 9,3.89,ND,SL2_2
2813,SL2,2,Goniastrea spp.,1,8 to 9,7.38,ND,SL2_2
2838,SL2,2,Goniastrea spp.,0,8 to 9,5.77,ND,SL2_2
2839,SL2,2,Goniastrea spp.,1,8 to 9,7.31,ND,SL2_2
2840,SL2,2,Goniastrea spp.,0,8 to 9,7.71,ND,SL2_2
2858,SL2,2,Goniastrea spp.,0,8 to 9,4.3,ND,SL2_2
2867,SL2,2,Goniastrea spp.,1,8 to 9,6.47,ND,SL2_2
2876,SL2,2,Goniastrea spp.,1,8 to 9,2.4,ND,SL2_2
3023,SL3,1,Goniastrea spp.,1,8 to 9,3.54,ND,SL3_1
3038,SL3,1,Goniastrea spp.,1,8 to 9,5.12,ND,SL3_1
3043,SL3,1,Goniastrea spp.,1,8 to 9,6.12,ND,SL3_1
3047,SL3,1,Goniastrea spp.,1,8 to 9,3.01,ND,SL3_1
3050,SL3,1,Goniastrea spp.,1,8 to 9,5.41,ND,SL3_1
3060,SL3,1,Goniastrea spp.,1,8 to 9,4.46,ND,SL3_1
3115,SL3,1,Goniastrea spp.,1,8 to 9,9.72,ND,SL3_1
3128,SL3,1,Goniastrea spp.,1,8 to 9,9.06,ND,SL3_1
3146,SL3,1,Goniastrea spp.,1,8 to 9,9.97,ND,SL3_1
3147,SL3,1,Goniastrea spp.,1,8 to 9,4.35,ND,SL3_1
3176,SL3,1,Goniastrea spp.,0,8 to 9,9.51,ND,SL3_1
3352,SL3,1,Goniastrea spp.,0,8 to 9,2.62,ND,SL3_1
3353,SL3,1,Goniastrea spp.,1,8 to 9,8.92,ND,SL3_1
3355,SL3,1,Goniastrea spp.,1,8 to 9,5.47,ND,SL3_1
3390,SL3,1,Goniastrea spp.,1,8 to 9,5.64,ND,SL3_1
3396,SL3,1,Goniastrea spp.,1,8 to 9,2.69,ND,SL3_1
3403,SL3,1,Goniastrea spp.,1,8 to 9,3.41,ND,SL3_1
3404,SL3,1,Goniastrea spp.,1,8 to 9,6.98,ND,SL3_1
3407,SL3,1,Goniastrea spp.,1,8 to 9,8.25,ND,SL3_1
3412,SL3,1,Goniastrea spp.,1,8 to 9,3.67,ND,SL3_1
3413,SL3,1,Goniastrea spp.,1,8 to 9,2.79,ND,SL3_1
3430,SL3,1,Goniastrea spp.,1,8 to 9,4.81,ND,SL3_1
3431,SL3,1,Goniastrea spp.,1,8 to 9,6.66,ND,SL3_1
3440,SL3,1,Goniastrea spp.,1,8 to 9,1.86,ND,SL3_1
3443,SL3,1,Goniastrea spp.,1,8 to 9,5.19,ND,SL3_1
3445,SL3,1,Goniastrea spp.,1,8 to 9,3.8,ND,SL3_1
3452,SL3,1,Goniastrea spp.,1,8 to 9,2.83,ND,SL3_1
3453,SL3,1,Goniastrea spp.,1,8 to 9,9.24,ND,SL3_1
3456,SL3,1,Goniastrea spp.,1,8 to 9,5.18,ND,SL3_1
3457,SL3,1,Goniastrea spp.,1,8 to 9,1.85,ND,SL3_1
3459,SL3,1,Goniastrea spp.,1,8 to 9,3.89,ND,SL3_1
3463,SL3,1,Goniastrea spp.,1,8 to 9,2.86,ND,SL3_1
3466,SL3,1,Goniastrea spp.,1,8 to 9,2.75,ND,SL3_1
3468,SL3,1,Goniastrea spp.,1,8 to 9,9.5,ND,SL3_1
3470,SL3,1,Goniastrea spp.,1,8 to 9,4.11,ND,SL3_1
3472,SL3,1,Goniastrea spp.,1,8 to 9,9.96,ND,SL3_1
3500,SL3,1,Goniastrea spp.,1,8 to 9,7.66,ND,SL3_1
3504,SL3,1,Goniastrea spp.,1,8 to 9,2.27,ND,SL3_1
3532,SL3,1,Goniastrea spp.,1,8 to 9,4.9,ND,SL3_1
3540,SL3,1,Goniastrea spp.,1,8 to 9,4.53,ND,SL3_1
3543,SL3,1,Goniastrea spp.,1,8 to 9,4.73,ND,SL3_1
3548,SL3,1,Goniastrea spp.,1,8 to 9,6.86,ND,SL3_1
3590,SL3,1,Goniastrea spp.,1,8 to 9,5.11,ND,SL3_1
